5.964651200000000000e+07,7.328781000000000000e+06,3.644190000000000000e+05,1.069030000000000000e+05,4.840080000000000000e+05,4.325600000000000000e+05,1.300000000000000000e+01,5.272100000000000000e+04,3.010030000000000000e+05,7.708610000000000000e+05,5.566810000000000000e+05,6.416500000000000000e+05,4.951300000000000000e+04,2.447948000000000000e+06,5.650000000000000000e+04,7.999200000000000000e+04,1.140000000000000000e+02,3.339700000000000000e+04,3.923320000000000000e+05,1.260234600000000000e+07
3.003687000000000000e+06,4.846173000000000000e+06,4.754740000000000000e+05,1.159200000000000000e+05,5.128330000000000000e+05,3.269840000000000000e+05,0.000000000000000000e+00,1.957300000000000000e+04,2.027690000000000000e+05,2.515680000000000000e+05,4.760500000000000000e+04,3.109020000000000000e+05,1.730800000000000000e+04,9.923690000000000000e+05,2.511600000000000000e+04,4.111100000000000000e+04,2.100000000000000000e+01,1.194200000000000000e+04,2.463680000000000000e+05,9.552320000000000000e+05
1.658020000000000000e+05,8.116040000000000000e+05,2.953102600000000000e+07,3.522020000000000000e+05,1.349649000000000000e+06,1.031011000000000000e+06,8.896200000000000000e+04,3.962780000000000000e+05,5.875024000000000000e+06,8.407000000000000000e+04,3.936515000000000000e+06,7.716450000000000000e+05,7.499000000000000000e+04,1.358435000000000000e+06,2.153190000000000000e+05,3.017430000000000000e+05,1.105600000000000000e+04,1.010300000000000000e+04,2.392950000000000000e+05,3.639093000000000000e+06
7.751000000000000000e+04,2.216680000000000000e+05,2.649690000000000000e+05,3.147250000000000000e+05,1.993660000000000000e+05,3.906600000000000000e+04,1.100000000000000000e+01,5.489000000000000000e+03,1.906210000000000000e+05,3.245300000000000000e+04,1.432500000000000000e+04,3.429200000000000000e+04,1.767000000000000000e+03,1.310200000000000000e+05,2.239000000000000000e+03,3.247000000000000000e+03,0.000000000000000000e+00,8.990000000000000000e+02,1.845800000000000000e+04,1.291680000000000000e+05
6.955400000000000000e+04,1.700170000000000000e+05,3.408770000000000000e+05,3.610600000000000000e+04,4.980110000000000000e+05,5.199900000000000000e+04,3.610000000000000000e+02,1.702300000000000000e+04,1.953190000000000000e+05,1.938300000000000000e+04,2.788000000000000000e+04,6.690700000000000000e+04,2.364000000000000000e+03,1.662970000000000000e+05,2.066500000000000000e+04,1.748600000000000000e+04,1.573000000000000000e+03,1.394000000000000000e+03,3.074900000000000000e+04,1.482980000000000000e+05
1.158240000000000000e+05,2.026960000000000000e+05,7.815410000000000000e+05,1.876800000000000000e+04,2.059050000000000000e+05,6.675130000000000000e+05,1.189400000000000000e+04,4.612300000000000000e+04,5.542360000000000000e+05,5.326900000000000000e+04,1.859340000000000000e+05,1.037790000000000000e+05,1.065700000000000000e+04,1.687360000000000000e+05,1.415700000000000000e+04,3.072100000000000000e+04,0.000000000000000000e+00,3.123000000000000000e+03,5.129900000000000000e+04,1.661460000000000000e+05
8.600000000000000000e+01,4.330000000000000000e+02,1.341440000000000000e+05,5.390000000000000000e+02,2.207700000000000000e+04,2.602900000000000000e+04,4.758300000000000000e+04,8.480000000000000000e+03,1.221980000000000000e+05,1.586000000000000000e+03,4.165800000000000000e+04,5.243000000000000000e+03,1.804000000000000000e+03,6.131000000000000000e+03,2.155000000000000000e+03,4.052000000000000000e+03,0.000000000000000000e+00,1.100000000000000000e+01,7.160000000000000000e+02,2.709800000000000000e+04
2.111600000000000000e+04,2.224400000000000000e+04,4.848840000000000000e+05,7.608000000000000000e+03,5.073500000000000000e+04,5.750500000000000000e+04,3.644000000000000000e+03,2.770290000000000000e+05,2.649300000000000000e+05,5.190000000000000000e+03,8.365400000000000000e+04,3.867500000000000000e+04,2.735000000000000000e+03,3.886800000000000000e+04,1.146900000000000000e+04,1.332800000000000000e+04,3.060000000000000000e+02,3.240000000000000000e+02,7.789000000000000000e+03,1.324100000000000000e+05
3.709440000000000000e+05,5.163660000000000000e+05,7.384502000000000000e+06,3.127600000000000000e+05,9.825680000000000000e+05,8.358010000000000000e+05,6.372600000000000000e+04,2.760430000000000000e+05,1.988169100000000000e+07,3.932820000000000000e+05,3.749943000000000000e+06,3.656110000000000000e+05,5.117200000000000000e+04,9.718210000000000000e+05,1.040070000000000000e+05,1.971710000000000000e+05,1.040000000000000000e+03,3.923000000000000000e+03,7.911700000000000000e+04,3.159448000000000000e+06
4.037650000000000000e+05,2.719780000000000000e+05,7.495400000000000000e+04,2.483600000000000000e+04,8.332400000000000000e+04,4.269200000000000000e+04,0.000000000000000000e+00,1.401000000000000000e+03,1.531820000000000000e+05,4.321090000000000000e+05,1.172900000000000000e+04,1.614100000000000000e+04,1.323000000000000000e+03,1.088450000000000000e+05,1.747000000000000000e+03,1.326300000000000000e+04,0.000000000000000000e+00,1.100000000000000000e+01,3.615300000000000000e+04,2.306990000000000000e+05
1.467000000000000000e+03,0.000000000000000000e+00,9.457380000000000000e+05,4.074000000000000000e+03,7.214000000000000000e+03,1.034590000000000000e+05,1.610200000000000000e+04,4.407600000000000000e+04,1.236564000000000000e+06,6.700000000000000000e+01,4.713798000000000000e+06,3.154000000000000000e+03,2.866000000000000000e+03,1.529700000000000000e+04,3.847000000000000000e+03,1.422100000000000000e+04,3.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.635680000000000000e+05
1.536290000000000000e+05,2.662660000000000000e+05,4.324200000000000000e+05,1.098500000000000000e+04,1.397600000000000000e+05,5.721700000000000000e+04,5.210000000000000000e+02,7.665000000000000000e+03,1.280340000000000000e+05,1.576600000000000000e+04,1.655900000000000000e+04,1.364097000000000000e+06,3.276900000000000000e+04,1.634820000000000000e+05,5.393000000000000000e+03,1.141800000000000000e+04,0.000000000000000000e+00,6.352000000000000000e+03,9.468000000000000000e+04,7.257300000000000000e+04
1.852700000000000000e+04,1.935900000000000000e+04,8.659100000000000000e+04,6.380000000000000000e+02,1.559300000000000000e+04,1.040300000000000000e+04,5.000000000000000000e+00,2.069000000000000000e+03,3.324000000000000000e+04,5.741000000000000000e+03,6.116000000000000000e+03,6.785700000000000000e+04,1.025580000000000000e+05,5.139400000000000000e+04,4.280000000000000000e+02,3.177000000000000000e+03,0.000000000000000000e+00,5.108000000000000000e+03,5.652400000000000000e+04,8.664000000000000000e+03
