7.555509700000000000e+07,2.830801000000000000e+06,1.151010000000000000e+05,1.133400000000000000e+04,3.923700000000000000e+04,4.350000000000000000e+04,4.150000000000000000e+02,2.505100000000000000e+04,4.724500000000000000e+04,1.053800000000000000e+05,2.113160000000000000e+05,1.846240000000000000e+05,1.324200000000000000e+04,1.050260000000000000e+06,1.770600000000000000e+04,3.262800000000000000e+04,3.100000000000000000e+01,1.710500000000000000e+04,6.940400000000000000e+04,5.978777000000000000e+06
4.876290000000000000e+05,9.983585000000000000e+06,1.438910000000000000e+05,5.010400000000000000e+04,1.865370000000000000e+05,2.088150000000000000e+05,3.100000000000000000e+01,6.583000000000000000e+03,2.437200000000000000e+04,1.292210000000000000e+05,1.179400000000000000e+04,1.243150000000000000e+05,8.004000000000000000e+03,1.183020000000000000e+05,3.908000000000000000e+03,1.043800000000000000e+04,0.000000000000000000e+00,1.191300000000000000e+04,9.589900000000000000e+04,7.976140000000000000e+05
3.524100000000000000e+04,2.021180000000000000e+05,4.397346300000000000e+07,2.957130000000000000e+05,5.628860000000000000e+05,9.770670000000000000e+05,5.312600000000000000e+04,2.416770000000000000e+05,9.816690000000000000e+05,9.413000000000000000e+03,1.530763000000000000e+06,3.455170000000000000e+05,3.495400000000000000e+04,2.194520000000000000e+05,8.566500000000000000e+04,7.261700000000000000e+04,6.000000000000000000e+02,2.824000000000000000e+03,1.095910000000000000e+05,5.094660000000000000e+05
1.220100000000000000e+04,8.450600000000000000e+04,1.994490000000000000e+05,8.184210000000000000e+05,2.751110000000000000e+05,3.749300000000000000e+04,2.000000000000000000e+00,3.262000000000000000e+03,2.527300000000000000e+04,9.072000000000000000e+03,4.609000000000000000e+03,2.160900000000000000e+04,2.136000000000000000e+03,2.527000000000000000e+04,1.330000000000000000e+02,6.960000000000000000e+03,0.000000000000000000e+00,3.500000000000000000e+01,1.043700000000000000e+04,1.453140000000000000e+05
3.236000000000000000e+03,2.346900000000000000e+04,3.331020000000000000e+05,7.441300000000000000e+04,1.062592000000000000e+06,5.858500000000000000e+04,4.810000000000000000e+02,3.503800000000000000e+04,4.676400000000000000e+04,1.013600000000000000e+04,2.292000000000000000e+03,4.071300000000000000e+04,1.349000000000000000e+03,1.981000000000000000e+04,1.214400000000000000e+04,1.341200000000000000e+04,1.710000000000000000e+02,5.500000000000000000e+02,2.962700000000000000e+04,1.143790000000000000e+05
1.058000000000000000e+03,3.931100000000000000e+04,5.844610000000000000e+05,9.846000000000000000e+03,1.154810000000000000e+05,2.083420000000000000e+06,1.954500000000000000e+04,4.558300000000000000e+04,1.967490000000000000e+05,1.781700000000000000e+04,5.788800000000000000e+04,6.605900000000000000e+04,4.163000000000000000e+03,3.349900000000000000e+04,4.674000000000000000e+03,6.793000000000000000e+03,0.000000000000000000e+00,1.268000000000000000e+03,4.624500000000000000e+04,5.846100000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.642100000000000000e+04,9.500000000000000000e+01,2.945000000000000000e+03,4.005900000000000000e+04,2.164230000000000000e+05,1.851900000000000000e+04,6.813600000000000000e+04,4.000000000000000000e+00,8.937000000000000000e+03,3.309000000000000000e+03,2.050000000000000000e+02,7.750000000000000000e+02,4.110000000000000000e+02,2.243000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+02,3.336000000000000000e+03
8.210000000000000000e+02,1.753000000000000000e+03,2.172050000000000000e+05,1.598000000000000000e+03,1.392400000000000000e+04,5.019400000000000000e+04,4.410000000000000000e+03,1.062227000000000000e+06,5.908500000000000000e+04,1.798000000000000000e+03,6.634000000000000000e+03,2.868800000000000000e+04,1.816000000000000000e+03,9.271000000000000000e+03,2.157000000000000000e+03,6.465000000000000000e+03,3.300000000000000000e+01,0.000000000000000000e+00,3.502000000000000000e+03,5.286200000000000000e+04
1.313300000000000000e+04,7.998700000000000000e+04,3.484846000000000000e+06,2.368350000000000000e+05,4.342750000000000000e+05,6.699650000000000000e+05,3.700700000000000000e+04,1.146910000000000000e+05,3.209105100000000000e+07,6.186430000000000000e+05,8.021700000000000000e+05,1.486420000000000000e+05,3.893000000000000000e+04,1.891600000000000000e+05,2.201000000000000000e+04,5.772000000000000000e+04,9.700000000000000000e+01,7.406000000000000000e+03,7.514200000000000000e+04,5.792260000000000000e+05
3.195900000000000000e+04,2.554310000000000000e+05,2.677200000000000000e+04,1.308800000000000000e+04,5.329200000000000000e+04,2.851100000000000000e+04,2.000000000000000000e+00,1.343000000000000000e+03,9.852200000000000000e+04,1.131074000000000000e+06,9.960000000000000000e+02,4.351000000000000000e+03,1.624000000000000000e+03,4.851300000000000000e+04,6.940000000000000000e+02,1.688000000000000000e+03,0.000000000000000000e+00,1.280000000000000000e+02,1.755100000000000000e+04,1.926130000000000000e+05
7.201000000000000000e+03,3.700000000000000000e+01,3.430220000000000000e+05,1.000000000000000000e+01,5.604000000000000000e+03,3.136500000000000000e+04,4.730000000000000000e+03,8.219000000000000000e+03,7.170300000000000000e+04,0.000000000000000000e+00,7.154014000000000000e+06,2.380000000000000000e+02,2.200000000000000000e+01,2.510000000000000000e+02,2.740000000000000000e+02,2.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.892600000000000000e+04
5.224000000000000000e+03,1.665500000000000000e+04,1.543730000000000000e+05,2.795000000000000000e+03,3.290600000000000000e+04,4.754300000000000000e+04,2.070000000000000000e+02,8.689000000000000000e+03,2.328700000000000000e+04,9.520000000000000000e+02,4.929000000000000000e+03,2.501175000000000000e+06,4.865000000000000000e+04,3.060300000000000000e+04,3.076000000000000000e+03,2.890000000000000000e+03,0.000000000000000000e+00,7.986000000000000000e+03,6.788000000000000000e+04,1.976600000000000000e+04
2.950000000000000000e+02,3.770000000000000000e+02,9.286000000000000000e+03,9.200000000000000000e+01,1.790000000000000000e+03,4.244000000000000000e+03,1.200000000000000000e+01,1.227000000000000000e+03,5.919000000000000000e+03,7.600000000000000000e+01,8.350000000000000000e+02,1.117510000000000000e+05,2.826810000000000000e+05,8.736000000000000000e+03,2.100000000000000000e+01,1.940000000000000000e+02,0.000000000000000000e+00,5.546000000000000000e+03,5.957800000000000000e+04,1.332000000000000000e+03
4.376900000000000000e+04,3.104100000000000000e+04,2.942240000000000000e+05,1.478400000000000000e+04,7.205600000000000000e+04,6.050700000000000000e+04,1.120000000000000000e+02,1.626200000000000000e+04,5.952300000000000000e+04,1.314500000000000000e+04,7.296000000000000000e+03,1.280800000000000000e+05,2.144100000000000000e+04,1.363064900000000000e+07,1.390330000000000000e+05,1.583090000000000000e+05,7.440000000000000000e+02,3.938500000000000000e+04,7.140200000000000000e+04,1.414320000000000000e+05
